Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
45,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 473.15103377741383, 13.369563642484009]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 95.90390111072257, 13.3620692634158]"
46,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 487.35742305379097, 27.692643836335638]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 97.20214911420054, 19.43761883966041]"
47,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 125.34699102665776, 142.74069984397994]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 46.041929324596474, 49.528557508214746]"
48,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 56.26932053935053, 49.58461602953777]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 29.824469210875215, 27.86678602159799]"
49,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 359.47870721246784, 199.56583413143372]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 81.2117432280121, 57.40336738770652]"
50,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 90.2826788085169, 0.36491985829452933]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 38.38171969063401, 2.236161389450786]"
51,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 92.68528167321477, 2.085001570189981]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 37.28782006431008, 5.175853470174685]"
52,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 89.99277708141442, 0.15623418571409922]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 37.54759197562705, 1.4336008612447881]"
53,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 103.12773314199129, 277.03216760577686]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 39.25261822866876, 68.81206322050029]"
54,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 267.6278693545099, 28.886151280398654]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 71.30736599574284, 20.850615072062805]"
55,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 172.16572426286496, 413.50307241663273]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 54.657551933297924, 91.9378902742237]"
56,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 418.45789837189193, 317.1074097507715]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 95.52586162350568, 80.53387336203697]"
57,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 214.52736212915437, 291.7099447348633]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 64.09444966661394, 76.88121237854598]"
58,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 97.07466884472359, 353.8921961726506]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 43.26922930398583, 92.07088968415935]"
59,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 55.303211350646066, 62.90072323446402]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 31.2571665770794, 33.513521011263435]"
60,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 40.95935859900296, 7.968864864309632]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 28.091287755065643, 11.915597883169383]"
61,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 88.57425135983054, 217.7831363253651]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 42.70209526522467, 71.46285245878225]"
62,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 231.61872774917592, 242.34160443973553]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 73.97231980480761, 76.00246193009733]"
63,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 11.710775665661512, 17.843121101455193]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 14.742124356606334, 18.357775849932423]"
64,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 10.335974112687238, 3.8120747147395924]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 13.687829069610746, 8.201465446266598]"
