Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
48,403.31119616287526,100.0,"[403.31119616287526, 403.31119616287526, 403.31119616287526, 267.9154241102544, 257.963819225889, 335.69898176045274, 367.5891189930359, 403.31119616287526, 322.9988814215934, 377.13266604507805]","[100.0, 100.0, 100.0, 77.71812981488723, 75.97072844632326, 89.17103170030519, 94.33998417731846, 100.0, 87.07747973409529, 95.86463123639761]"
49,443.38610032827165,100.0,"[443.38610032827165, 443.38610032827165, 356.24073377919876, 437.5023927045984, 431.31630426980485, 443.38610032827165, 443.38610032827165, 311.2748480308235, 443.38610032827165, 288.99832576005525]","[100.0, 100.0, 87.25030513642635, 99.15987415292045, 98.27370494729958, 100.0, 100.0, 80.35530938874807, 100.0, 76.83597542223622]"
50,405.9053951051901,100.0,"[405.9053951051901, 405.9053951051901, 405.9053951051901, 405.9053951051901, 405.9053951051901, 405.9053951051901, 405.9053951051901, 93.71343504042802, 249.60356123898626, 332.4403419897698]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 42.306291721660536, 74.20243228612402, 88.28622186427584]"
51,399.8367257863315,100.0,"[399.8367257863315, 399.8367257863315, 399.8367257863315, 399.8367257863315, 399.8367257863315, 205.434048616272, 89.04887905191664, 388.0561723409106, 399.8367257863315, 399.8367257863315]","[100.0, 100.0, 100.0, 100.0, 100.0, 66.71391475373667, 41.471110646681446, 98.13105169930425, 100.0, 100.0]"
52,417.6651425207721,100.0,"[330.6883728065983, 315.97667981473387, 410.14598894487403, 381.1764399472356, 367.5557931412343, 417.6651425207721, 281.9395830671569, 417.6651425207721, 417.6651425207721, 408.9314620374165]","[86.46756021108511, 84.09189828771802, 98.85959380306103, 94.41808182439577, 92.30135789630305, 100.0, 78.47327424854083, 100.0, 100.0, 98.67493185548689]"
53,450.22480313262656,100.0,"[450.22480313262656, 367.19183637292315, 450.22480313262656, 450.22480313262656, 450.22480313262656, 450.22480313262656, 421.4428072195968, 317.2139307045354, 450.22480313262656, 430.97877843491614]","[100.0, 88.05790703538105, 100.0, 100.0, 100.0, 100.0, 95.92763033434227, 80.53041045844265, 100.0, 97.28402044233742]"
54,430.00887569799903,100.0,"[430.00887569799903, 430.00887569799903, 244.50440834620096, 163.05138376231864, 245.2985844828253, 430.00887569799903, 353.7443838473823, 430.00887569799903, 430.00887569799903, 236.50718988410395]","[100.0, 100.0, 70.8241416614723, 55.94193947762805, 70.96040865558429, 100.0, 88.5275526557225, 100.0, 100.0, 69.44412954666284]"
55,445.08233923543133,100.0,"[312.58486380180545, 341.709501825758, 220.7770213150029, 445.08233923543133, 445.08233923543133, 445.08233923543133, 445.08233923543133, 445.08233923543133, 445.08233923543133, 445.08233923543133]","[80.3738683006943, 84.85139332564508, 65.35240696147311, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
56,436.78078534040577,100.0,"[436.78078534040577, 153.93500518375023, 436.78078534040577, 436.78078534040577, 436.78078534040577, 353.55363097389125, 225.70511047478018, 328.5587926758752, 333.65832087731377, 376.89603001487546]","[100.0, 53.65265714529358, 100.0, 100.0, 100.0, 87.65041633686629, 66.93875245032586, 83.79962947303393, 84.59157681576691, 91.18158827084449]"
57,469.6567971515697,100.0,"[469.6567971515697, 329.4131015213436, 292.99476638826116, 469.6567971515697, 469.6567971515697, 469.6567971515697, 437.3394916160397, 469.6567971515697, 329.8517686039919, 257.0334779147132]","[100.0, 80.31031900814078, 74.84372074944639, 100.0, 100.0, 100.0, 95.61391080567773, 100.0, 80.37505873550965, 69.2406280991947]"
