Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
63,546.1589650358802,100.0,"[325.96781530395776, 324.2052195060233, 318.3793121338101, 338.3764171136843, 338.3764171136843, 338.3764171136843, 338.3764171136843, 319.95698369826545, 332.8313120411975, 331.7515818453165]","[97.67182427556033, 97.33942664243374, 96.23764368705558, 100.0, 100.0, 100.0, 100.0, 96.53648652242781, 98.9621244843675, 98.75956158580222]"
64,546.1589650358802,100.0,"[339.0054086213115, 338.2976369038678, 335.38289341908563, 324.13306124058926, 339.0054086213115, 339.0054086213115, 332.8615930728274, 329.81532134323066, 334.59127588022574, 339.0054086213115]","[100.0, 99.8679944930138, 99.32368884477138, 97.21229051523487, 100.0, 100.0, 98.85196113560733, 98.28088754291358, 99.1756695914089, 100.0]"
65,546.1589650358802,100.0,"[325.75978536507506, 327.9595929740057, 326.2491159890801, 327.9595929740057, 316.78860297838565, 311.8378347573908, 327.9595929740057, 324.9235854813853, 310.282059066883, 318.0602226985685]","[99.57566940887659, 100.0, 99.67011619395652, 100.0, 97.8381435466428, 96.87428710260764, 100.0, 99.4141958211995, 96.57063827738037, 98.08513015980267]"
66,546.1589650358802,100.0,"[348.89234771254553, 351.90859784312676, 354.8166963112331, 353.0790572610518, 350.11784885419047, 354.8166963112331, 354.8166963112331, 354.8166963112331, 345.0326409041952, 351.48064813492516]","[98.94248125298219, 99.48141389442976, 100.0, 99.6902556066157, 99.16158072322979, 100.0, 100.0, 100.0, 98.25123903753293, 99.40501552948732]"
67,546.1589650358802,100.0,"[373.1107044488731, 373.1107044488731, 370.17654477348856, 373.1107044488731, 367.97383014667037, 373.1107044488731, 370.8947997063405, 369.48789038876026, 369.605697360131, 373.1107044488731]","[100.0, 100.0, 99.5024406118979, 100.0, 99.12830990448653, 100.0, 99.62432330387394, 99.385528972843, 99.40553246822789, 100.0]"
68,546.1589650358802,100.0,"[335.19491315461363, 337.1210625527282, 333.3518766219938, 337.1210625527282, 335.4008940574864, 336.6147685228794, 337.1210625527282, 337.1210625527282, 330.88543629589395, 337.1210625527282]","[99.63859555066995, 100.0, 99.2923313615017, 100.0, 99.67726693539683, 99.90505048762866, 100.0, 100.0, 98.8282403889189, 100.0]"
69,546.1589650358802,100.0,"[367.0338309741119, 361.9104209930761, 348.5825458408371, 365.44057241482545, 356.76440974221134, 367.23746268310043, 365.81192211428925, 366.74476848260775, 367.23746268310043, 367.23746268310043]","[99.96494690638988, 99.0815026620883, 96.76933938004804, 99.69052733533161, 98.19119732723637, 100.0, 99.7545127226656, 99.91518001550975, 100.0, 100.0]"
70,546.1589650358802,100.0,"[337.2809717307449, 333.10808525696257, 338.08957742435854, 329.5890705435763, 341.8795865985584, 341.8795865985584, 341.8795865985584, 341.8795865985584, 338.61871456759286, 340.2320575035739]","[99.14839442646682, 98.3732667290952, 99.29833385945003, 97.71780945525869, 100.0, 100.0, 100.0, 100.0, 99.39640603239891, 99.69520777647803]"
71,546.1589650358802,100.0,"[351.3442035760716, 346.6447620081775, 344.57740844234644, 353.6501297754582, 335.6246416279132, 356.68036943522924, 356.68036943522924, 356.68036943522924, 353.04581486012574, 354.48556022408684]","[99.05264603539706, 98.21552958556619, 97.84641943102352, 99.46243762017771, 96.24179537556552, 100.0, 100.0, 100.0, 99.35510412453127, 99.61074934610521]"
72,546.1589650358802,100.0,"[344.4689079314998, 353.162005671101, 352.90490205568017, 353.162005671101, 335.30244503111646, 353.162005671101, 347.5895385930504, 351.3080649254379, 353.162005671101, 347.38719349830535]","[98.43950650321973, 100.0, 99.95397742627766, 100.0, 96.78389973232419, 100.0, 99.00074165970287, 99.66796206467662, 100.0, 98.96438668088088]"
73,546.1589650358802,100.0,"[331.21910236898907, 323.77527466407446, 331.7281759907788, 331.7281759907788, 301.55521315483196, 331.7281759907788, 331.7281759907788, 331.7281759907788, 329.4168475741596, 326.25242775535827]","[99.90297677373407, 98.48025302035694, 100.0, 100.0, 94.18578342306489, 100.0, 100.0, 100.0, 99.55920920677626, 98.95455104729379]"
74,546.1589650358802,100.0,"[353.228195476183, 346.8778889883758, 353.228195476183, 349.9526758282523, 352.200883338312, 341.0440458402925, 353.228195476183, 353.1368160698334, 353.228195476183, 350.7015440095879]","[100.0, 98.86117528656388, 100.0, 99.41319254869238, 99.81609476660333, 97.81063534309818, 100.0, 99.98364667942472, 100.0, 99.54746451622167]"
75,546.1589650358802,100.0,"[372.7683315990051, 366.9618569845762, 372.7683315990051, 372.7683315990051, 371.55877330418866, 366.956221726885, 372.7683315990051, 369.72050807131194, 371.66642123803064, 357.13230913128297]","[100.0, 99.01356751609973, 100.0, 100.0, 99.7948120382899, 99.01260840256307, 100.0, 99.48267244557383, 99.8130795992155, 97.33523118688584]"
76,546.1589650358802,100.0,"[386.53248796415215, 386.53248796415215, 386.53248796415215, 369.18517643960706, 386.53248796415215, 386.53248796415215, 379.95490967733645, 386.53248796415215, 384.1757989364435, 361.28846505054537]","[100.0, 100.0, 100.0, 97.14783573319852, 100.0, 100.0, 98.92217555975135, 100.0, 99.61432171122793, 95.83894284388985]"
77,546.1589650358802,100.0,"[399.01269239570144, 387.6336559716583, 387.9848305538538, 385.0950344101135, 399.01269239570144, 396.8734559297922, 399.01269239570144, 395.96690297831356, 399.01269239570144, 392.56091321045074]","[100.0, 98.19122885405207, 98.24723583970706, 97.7859978365905, 100.0, 99.6608876609282, 100.0, 99.51705208745072, 100.0, 98.97595950071897]"
